AT,V,AP,RH,PE
11.26,44.92,1023.63,88.99,474.69
5.94,39.9,1007.84,86.33,485.86
11.76,40.96,1023.22,81.31,475.18
3.92,41.31,999.22,95.26,487.35
27.86,63.07,1011.11,56.81,440.48
30.47,68.24,1009.55,64.98,427.94
24.91,71.29,1008.29,69.06,437.03
5.15,35.19,1018.63,93.94,488.42
16.3,41.16,1007.88,76.61,463.47
22.9,49.3,1003.45,80.95,441.77
29.29,73.18,1012.4,66.65,430.31
12.6,40.35,1011.89,80.88,475.42
22.98,51.95,1006.83,74.92,454.63
19.69,56.65,1020.77,62.83,456.29
27.5,65.34,1014.93,47.46,439.59
18.75,44.9,1007.99,75.76,452.77
31.84,77.95,1014.9,55.35,433.28
13.71,45.08,1023.35,82.93,468.43
23.83,50.32,1008.41,72.23,445.17
23.75,59.07,1007.73,88.82,443.54
30.35,69.51,1009.95,39.24,430.07
32.81,77.17,1009.17,53.13,430.53
28.95,73.4,1011.33,55.14,440.67
29.17,67.45,1014.1,46.85,435.08
25.7,69.45,1013.86,56.91,437.04
31.08,59.57,1010.76,60.49,442.88
9.14,40.6,1015.34,88.91,483.57
26.49,71.73,1010.07,74.48,431.06
12.09,40.6,1013.85,85.72,474.35
22.24,64.27,1012.97,89.54,443.76
21.33,63.86,1020.33,72.13,445.02
31.28,69.51,1010.09,36.85,429.29
21.19,67.71,1006.65,56.28,441.71
23.32,69.13,1010.75,91.84,435.27
30.56,71.98,1004.74,58.77,429.2
21.38,49.21,1012.49,53.77,449.66
33.33,73.03,1014.2,42.28,436.05
15.54,39.31,1009.69,71.19,461.06
21.18,60.1,1011.02,78.19,452.39
28.05,70.36,1006.73,64.42,434.06
27.51,71.32,1007.59,80.02,433.16
6.03,40.78,1025.53,98.68,480.36
24.88,63.91,1009.41,77.75,447.28
16.45,41.48,1016.64,45.21,454.69
13.9,45.08,1023.29,83.43,465.31
30.51,70.79,1004.55,56.05,428.79
10.32,41.46,1017.98,87.66,479.61
18.6,43.56,1013.9,51.16,464.67
26.99,68.12,1011.45,58.48,436.95
8.0,34.03,1018.98,78.67,487.17
24.43,58.2,1017.18,46.84,444.89
11.02,41.44,1015.28,83.53,476.68
13.9,41.17,1016.84,72.9,468.96
25.16,58.82,1009.63,72.62,442.0
14.81,43.69,1017.19,71.9,470.71
31.74,72.58,1007.26,59.58,425.12
30.65,71.98,1004.92,63.39,429.85
22.28,60.27,1018.98,84.12,443.44
8.76,41.82,1033.29,76.5,480.08
11.87,40.67,1011.43,62.92,479.18
25.95,69.51,1009.36,66.82,434.38
21.71,76.86,1006.71,76.86,438.41
30.76,73.17,1009.89,50.43,430.98
27.38,74.16,1010.08,78.61,436.65
22.76,44.05,1006.95,74.07,450.31
17.32,43.7,1015.13,61.66,464.5
9.32,36.66,1027.46,70.76,479.13
10.02,38.18,1017.43,68.4,476.83
13.98,44.58,1016.48,77.59,473.01
25.37,58.33,1013.49,51.42,444.46
7.91,41.79,1021.86,54.92,479.02
24.54,66.49,1011.1,69.14,437.38
13.97,39.16,1016.05,84.6,470.96
26.12,75.6,1017.41,72.31,439.68
28.64,73.4,1011.48,52.84,441.32
10.86,44.85,1014.15,88.36,476.87
18.0,52.08,1003.07,100.09,450.85
25.04,66.48,1004.12,63.01,433.83
18.82,61.27,1019.5,72.23,455.29
28.17,63.13,1012.44,66.61,439.94
30.68,69.68,1012.86,56.56,438.68
8.83,43.56,1014.9,81.55,482.43
23.17,62.39,1008.04,89.42,439.29
22.93,63.13,1011.6,77.09,448.02
15.98,42.99,1008.24,83.78,467.42
10.67,42.02,996.55,99.94,472.65
24.17,73.18,1011.72,86.1,437.27
15.0,50.88,1014.04,100.12,459.37
29.16,55.68,1004.84,55.68,435.04
25.46,56.89,1012.59,62.9,443.5
25.87,44.57,1007.43,55.92,445.79
32.05,77.24,1008.06,67.09,432.49
10.59,41.54,1019.94,72.52,478.74
34.33,74.34,1001.74,42.75,435.76
13.78,39.85,1012.7,71.99,474.9
31.65,66.25,1008.57,59.05,437.35
24.94,67.69,1008.86,68.97,439.08
23.73,59.15,1014.08,62.65,444.07
26.2,65.18,1011.42,47.82,440.07
30.67,72.86,1004.25,52.72,432.76
25.58,47.01,1014.5,63.53,454.39
22.69,64.45,1012.82,45.03,450.65
5.41,45.87,1008.47,97.51,479.48
13.07,43.13,1016.93,70.02,471.47
21.62,50.05,1007.2,92.9,444.16
10.42,39.96,1025.21,95.69,470.81
9.47,41.4,1026.21,89.08,480.79
8.71,41.82,1033.08,74.53,477.94
26.48,68.14,1004.83,55.96,432.19
9.06,36.3,1015.14,58.71,477.38
17.3,62.1,1020.28,88.06,450.83
12.77,41.5,1014.13,86.8,470.68
32.31,68.94,1006.11,71.78,431.14
17.08,58.86,1016.04,87.46,449.98
13.56,41.48,1008.53,87.2,459.76
11.3,44.6,1018.19,91.66,470.5
32.87,70.8,1009.54,59.85,433.1
12.81,44.34,1015.55,90.37,474.03
14.49,44.84,1024.09,86.55,465.72
24.91,58.69,1008.22,82.81,435.96
22.35,58.59,1013.99,79.78,444.04
13.85,48.92,1011.68,79.24,462.38
7.0,38.08,1020.27,77.67,482.38
14.79,39.54,1007.25,82.54,469.23
20.82,63.77,1014.28,86.37,448.9
9.6,42.03,1017.66,92.27,474.65
7.94,42.02,1006.22,90.97,480.53
13.56,40.75,1016.05,74.64,474.26
6.86,41.38,1021.35,90.78,487.49
20.25,58.59,1012.99,65.98,452.18
28.65,68.27,1006.96,52.78,432.73
8.07,43.69,1017.05,87.34,485.18
27.37,76.09,1007.52,89.12,433.34
16.42,40.56,1020.36,50.62,472.17
17.74,50.88,1015.56,89.78,457.71
16.33,42.44,1013.98,84.9,462.44
22.06,59.39,1015.26,85.04,441.31
12.15,45.01,1018.89,90.02,468.07
13.52,39.39,1012.91,84.03,474.82
30.2,74.34,1004.17,74.77,431.77
22.02,64.45,1012.57,47.87,454.9
28.91,58.33,1013.84,39.72,437.53
10.1,41.58,1021.26,94.06,468.19
18.32,47.83,1005.06,87.21,454.11
17.51,68.28,1004.36,94.87,449.59
34.48,74.34,1000.91,42.61,433.94
28.61,69.84,1004.02,67.26,428.25
13.92,41.16,1003.83,88.69,465.33
26.82,75.08,1005.93,60.81,441.14
17.01,49.15,1021.83,84.02,458.78
10.15,41.14,1025.5,91.54,473.56
15.27,56.89,1013.28,86.92,456.72
22.26,60.37,1008.14,92.37,441.33
27.51,71.29,1009.43,76.92,430.42
23.04,74.99,1005.44,92.86,437.65
28.73,50.05,1005.79,52.4,436.35
7.95,37.49,1009.32,80.8,479.78
34.65,74.67,1016.03,26.67,427.69
13.51,40.89,1011.03,84.83,471.99
12.88,42.74,1026.25,74.54,470.89
22.97,64.15,1021.0,70.61,450.07
22.45,59.87,1018.92,72.73,445.34
25.57,66.54,1005.22,83.48,430.92
20.4,57.85,1011.14,92.47,450.07
30.33,68.67,1006.0,54.99,435.53
21.51,48.92,1010.36,38.27,455.11
6.77,40.78,1024.86,96.58,478.24
15.24,45.87,1009.46,85.95,456.33
7.08,39.99,1010.55,91.44,482.83
27.34,71.29,1008.32,56.51,434.94
17.48,44.71,1014.99,36.71,465.61
7.55,38.08,1019.37,76.32,485.49
32.32,67.9,1006.08,37.93,428.12
29.01,70.04,1010.02,57.35,430.26
9.72,41.44,1015.17,84.41,481.85
5.25,42.85,1013.75,89.67,477.78
16.84,39.63,1004.67,82.98,466.06
25.36,60.07,1015.06,66.11,439.73
28.69,67.25,1017.71,53.83,432.21
25.42,74.22,1009.04,88.55,433.97
22.72,69.84,1005.96,83.9,436.7
13.72,41.62,1011.14,75.79,455.52
17.72,50.9,1012.02,85.55,456.4
14.1,41.04,1026.11,74.25,465.89
28.66,50.05,1006.08,47.74,435.94
9.05,40.0,1015.48,80.91,472.41
29.52,77.24,1008.55,76.24,433.82
13.7,42.86,1030.68,79.77,470.28
28.91,70.72,1009.7,67.5,439.94
14.3,41.93,1020.6,65.38,471.32
18.74,59.21,1018.3,91.55,449.77
21.96,69.94,1011.09,80.27,441.15
28.73,68.24,1008.31,56.85,430.63
25.86,76.2,1005.73,69.35,438.75
19.64,46.33,1013.33,98.99,451.45
17.05,44.88,1017.69,88.19,459.63
11.77,40.92,1021.85,81.55,467.31
15.14,39.72,1002.96,72.52,460.15
28.84,74.67,1016.52,67.43,428.98
19.77,65.06,1016.22,74.95,448.26
24.54,48.41,1008.61,73.53,439.79
9.28,41.38,1021.96,72.22,486.18
12.93,43.13,1014.91,55.7,474.88
19.13,45.38,1014.72,81.95,459.94
26.78,66.54,1010.14,49.01,440.0
29.42,71.32,1002.26,67.13,437.47
23.62,67.45,1014.63,59.8,439.45
15.15,53.82,1016.34,62.59,461.6
30.05,69.34,1008.26,61.5,436.82
29.28,75.08,1005.21,59.0,436.15
13.82,41.62,1011.48,77.66,454.88
24.49,49.82,1017.09,64.02,451.42
21.31,58.66,1012.67,69.36,451.96
22.63,45.61,1014.14,73.06,457.88
15.82,44.2,1018.96,66.73,460.2
27.62,72.43,1007.54,71.33,428.76
25.59,72.43,1007.88,82.98,432.49
18.4,40.79,1006.18,92.36,461.29
33.75,64.96,1002.54,39.28,432.62
25.76,65.48,1017.82,54.77,441.14
26.17,66.54,1002.23,75.6,433.81
31.54,77.24,1007.83,62.98,430.07
18.91,43.14,1013.56,58.34,460.19
30.04,64.44,1014.46,52.19,437.95
11.54,40.77,1022.13,83.5,465.61
10.29,40.0,1021.46,90.6,479.58
14.69,53.82,1016.54,63.49,463.52
16.57,63.31,1016.19,81.02,454.78
18.24,59.15,1012.0,84.4,449.48
20.96,69.48,1011.04,82.63,444.31
21.23,61.5,1008.98,82.14,450.92
7.25,41.14,1024.99,95.85,477.45
30.62,66.54,1004.11,55.36,429.01
11.68,40.23,1018.49,83.43,475.47
8.09,38.5,1012.99,67.31,484.81
26.38,69.88,1008.42,86.25,432.25
18.37,44.89,1010.61,86.74,454.37
32.95,75.08,1005.32,47.7,436.3
24.27,74.99,1007.73,82.49,438.26
7.89,40.46,1019.61,74.53,477.27
10.44,39.04,1023.99,85.03,480.34
19.45,38.52,1017.99,62.86,451.96
15.52,40.0,1017.0,66.27,454.14
23.51,57.32,1012.55,53.6,444.58
18.77,52.08,1004.02,99.86,449.62
9.65,41.03,1021.09,64.97,481.68
4.56,40.27,1011.13,80.24,493.87
25.37,66.75,1017.94,79.26,434.16
6.38,40.07,1018.53,60.2,492.96
18.71,39.39,1014.09,62.82,465.57
24.01,67.17,1007.44,86.87,443.09
25.11,56.89,1013.33,67.31,441.51
13.57,39.39,1014.01,82.12,471.44
16.62,52.05,1011.96,67.81,457.89
18.2,52.72,1025.87,54.26,463.47
32.83,74.33,1011.44,50.42,427.36
4.15,39.9,1008.84,96.68,491.22
26.22,69.89,1015.46,76.63,433.61
26.5,66.05,1017.03,61.34,440.15
24.04,72.43,1008.02,87.2,439.39
27.34,63.78,1016.5,48.4,446.56
9.93,41.62,1013.76,96.02,464.64
25.14,67.32,1013.96,41.78,435.39
7.65,40.67,1020.14,72.37,491.1
20.91,59.14,1017.25,74.7,442.67
24.33,46.93,1013.72,48.27,447.43
18.81,52.08,1004.43,99.6,450.87
18.56,67.71,1004.77,85.28,444.9
7.92,41.66,1014.84,76.12,483.38
25.77,68.08,1010.99,73.58,433.46
25.17,68.08,1012.83,60.87,437.01
25.2,57.5,1015.19,59.62,446.26
14.77,49.15,1020.56,80.27,467.72
7.74,39.96,1025.78,95.81,475.23
24.66,69.94,1006.56,60.91,432.68
25.77,63.31,1012.76,65.98,439.98
9.06,41.92,1029.9,90.88,473.37
9.44,41.4,1027.64,86.22,473.94
31.68,70.79,1004.05,54.5,429.55
29.79,69.34,1008.82,65.13,434.74
14.85,40.8,1025.38,53.29,471.78
17.67,50.88,1015.64,90.55,456.16
12.45,40.56,1017.84,66.52,477.41
16.38,47.45,1010.08,88.86,450.69
24.51,51.95,1005.57,63.53,449.73
22.81,58.96,1013.5,55.66,452.89
23.56,73.18,1012.18,87.98,437.92
32.89,66.44,1009.94,60.55,431.54
28.86,49.3,1003.93,52.85,435.75
8.3,43.13,1020.02,83.11,484.07
29.21,72.25,1012.72,71.85,434.64
9.48,44.71,1019.12,66.43,478.42
7.0,36.24,1013.15,89.64,483.06
13.83,41.23,993.31,93.94,466.2
35.03,68.27,1006.55,43.82,426.22
17.58,44.9,1020.52,71.48,459.78
10.93,39.16,1016.54,90.56,479.83
22.89,74.78,1009.79,81.57,443.7
22.06,47.43,1009.85,76.85,453.5
13.22,40.83,1007.82,92.72,472.72
23.49,64.63,1020.75,65.16,450.28
13.74,44.21,1023.26,84.2,466.67
18.5,41.85,1015.81,64.78,466.8
10.17,40.1,1014.05,91.9,479.58
26.69,59.21,1012.55,57.59,436.33
18.83,58.46,1016.85,87.16,449.63
22.51,59.21,1018.35,71.97,444.66
5.98,39.61,1017.27,84.86,482.17
31.3,70.79,1004.3,54.37,428.75
21.41,62.39,1007.84,88.83,452.8
4.69,39.42,1024.58,79.35,486.34
12.33,38.91,1017.24,79.84,472.49
19.07,44.63,1020.23,44.93,456.37
15.11,56.03,1020.27,89.95,462.65
29.74,56.9,1007.15,41.91,438.76
26.31,63.77,1014.15,69.36,440.1
15.21,35.4,1016.31,58.26,468.18
27.16,72.58,1009.24,90.26,429.59
12.64,41.49,1019.78,94.0,468.78
18.21,39.54,1009.81,70.92,461.73
26.22,49.82,1015.48,55.8,454.2
13.55,40.71,1019.13,75.44,467.21
10.11,42.49,1010.22,82.11,483.56
29.76,57.19,1008.59,51.1,436.21
24.41,56.9,1006.58,77.94,439.51
16.31,42.28,1007.45,77.77,466.49
22.31,70.32,1009.22,89.53,437.83
32.0,65.74,1011.22,46.16,440.26
13.21,40.56,1018.12,64.49,475.86
10.33,44.92,1025.34,85.67,476.99
7.57,39.61,1018.66,85.73,480.86
18.83,63.91,1010.8,96.18,448.15
9.93,39.04,1023.78,77.08,480.54
10.82,41.55,1004.55,65.14,475.44
22.67,60.77,1017.56,79.43,444.43
10.01,43.7,1015.73,91.97,479.24
28.07,66.17,1010.58,64.11,443.77
26.73,49.02,1007.75,67.73,438.17
18.9,47.83,1005.31,77.79,455.94
27.9,63.13,1011.8,70.04,439.76
26.01,74.33,1015.69,81.22,435.82
7.74,42.49,1009.07,90.11,481.69
19.95,50.59,1016.11,73.23,459.27
21.59,61.87,1011.18,57.21,446.58
10.45,39.69,1003.92,89.45,472.54
11.41,39.61,1018.69,69.44,467.19
12.41,39.28,1017.08,87.02,473.86
26.89,49.16,1003.84,41.22,442.39
19.34,64.79,1018.03,84.77,454.59
29.69,47.93,1002.85,44.76,438.09
24.9,71.77,1006.24,85.25,427.77
24.06,58.2,1017.46,48.04,445.91
23.02,63.47,1012.21,80.61,443.66
12.24,44.9,1020.31,82.22,464.25
11.23,41.17,1019.36,56.85,475.85
15.01,43.56,1014.65,61.82,465.84
10.67,40.23,1017.75,85.06,483.9
30.52,71.77,1006.22,56.4,426.14
27.02,61.86,1012.38,70.28,442.67
25.88,69.13,1002.44,85.67,426.14
10.17,41.46,1020.01,84.86,482.36
13.51,40.1,1014.29,86.34,470.65
6.77,38.18,1017.8,81.13,484.31
27.5,68.24,1010.38,73.44,430.9
25.61,67.69,1009.22,68.76,437.78
18.62,65.48,1018.45,73.39,451.94
25.99,74.67,1016.59,83.39,434.7
28.31,70.32,1007.88,47.0,432.5
18.78,54.2,1012.05,89.25,448.04
30.55,68.24,1009.43,63.84,426.8
24.63,59.57,1010.45,85.36,440.67
17.49,63.94,1020.02,82.6,452.71
20.94,44.58,1016.98,59.65,463.69
8.14,41.26,1020.61,91.28,477.57
21.61,49.39,1019.41,78.2,449.26
8.73,36.18,1013.66,77.74,479.25
10.31,37.5,1008.55,99.31,474.16
7.61,39.37,1015.84,83.73,483.74
10.36,43.67,1011.95,78.15,477.23
13.32,44.2,1020.02,78.78,465.57
7.87,41.17,1020.33,77.77,486.2
24.93,47.01,1015.12,64.8,455.39
32.74,68.31,1010.23,41.29,441.66
24.23,59.04,1011.91,71.79,443.06
29.27,69.89,1015.21,67.16,425.55
4.87,42.85,1012.69,94.72,482.05
23.12,69.71,1008.98,84.41,442.21
13.52,40.83,1008.31,84.14,471.95
5.1,35.57,1027.17,80.49,489.96
27.37,72.58,1008.16,79.94,428.05
21.76,47.93,1005.34,86.28,444.77
21.94,64.15,1021.2,61.75,453.3
24.21,70.98,1007.02,95.57,441.78
13.15,42.44,1014.51,99.53,469.34
15.89,43.96,1014.02,75.24,467.35
30.04,67.25,1017.57,38.14,434.83
24.19,65.48,1018.8,60.54,443.92
22.84,61.87,1010.63,51.67,442.72
10.87,42.02,1002.08,95.22,472.63
19.43,52.9,1017.16,67.41,458.46
6.87,40.07,1017.91,57.64,491.4
25.68,58.41,1013.71,70.61,440.78
26.33,60.06,1005.86,41.57,450.16
15.47,46.48,1007.69,91.07,462.58
10.82,39.96,1025.53,95.89,468.57
21.03,70.02,1010.21,95.69,444.53
24.53,74.78,1009.9,78.34,446.3
24.8,50.23,1016.62,63.13,453.56
30.24,66.75,1017.95,55.66,435.02
25.72,47.45,1007.74,58.35,442.78
21.3,41.1,1001.86,42.75,455.13
8.88,41.54,1019.05,80.77,484.99
29.06,71.64,1005.54,69.84,435.98
10.71,41.93,1018.23,90.88,478.76
28.7,49.16,1004.42,36.51,439.45
22.04,57.32,1012.54,62.17,447.27
12.18,40.1,1016.67,91.87,471.49
31.11,74.16,1012.2,58.86,435.69
23.83,71.37,1002.04,64.78,443.29
23.85,52.3,1005.9,70.95,441.99
25.3,70.98,1007.22,95.1,440.86
20.24,56.53,1020.29,77.75,455.25
16.32,43.5,1021.3,72.6,460.07
24.14,41.1,1002.1,38.49,450.13
21.63,60.84,1018.16,77.53,445.93
8.41,39.16,1015.47,93.42,484.34
13.56,42.34,1017.95,93.83,462.6
22.45,41.54,1012.69,70.89,460.07
13.1,49.83,1007.29,92.79,466.08
23.59,58.62,1017.81,66.68,448.09
29.55,72.29,1007.94,84.45,430.98
24.52,56.85,1012.59,54.47,438.89
20.71,58.18,1007.63,98.44,447.06
23.56,42.67,1008.01,66.76,440.69
11.75,41.2,1012.7,89.86,475.35
13.79,42.07,1018.27,88.06,462.25
23.5,59.21,1018.29,63.0,443.31
28.9,68.12,1011.87,46.56,438.53
14.24,39.99,1009.3,83.75,466.2
31.73,73.42,1010.8,61.81,430.46
6.53,42.85,1012.65,91.6,480.98
20.39,64.15,1021.31,62.35,457.37
25.38,65.34,1012.87,62.49,447.41
31.03,69.59,1007.77,63.96,432.56
29.53,72.39,998.47,76.05,431.69
29.91,70.02,1010.18,64.1,437.63
14.45,52.75,1023.97,63.59,459.85
30.66,73.77,1003.13,78.09,430.0
22.93,58.2,1017.75,54.09,444.95
13.33,39.39,1013.93,84.74,471.23
21.88,59.39,1015.58,87.19,442.92
14.93,39.39,1014.31,80.68,468.88
12.87,45.51,1015.3,86.67,475.77
12.53,43.56,1014.8,74.05,469.23
23.89,70.04,1011.16,84.9,433.71
24.27,61.47,1007.84,80.85,448.66
23.68,59.27,1010.75,83.82,440.44
18.85,44.63,1009.06,84.75,456.72
21.31,58.05,1012.94,88.39,446.76
25.02,60.77,1016.71,69.85,441.21
24.45,65.12,1015.92,57.19,445.01
9.15,40.11,1023.82,75.4,475.01
25.0,69.71,1009.23,80.92,438.38
20.29,65.27,1013.17,74.94,445.52
6.8,37.8,1021.09,70.02,485.96
19.01,58.46,1017.14,90.99,446.18
25.86,60.32,1015.91,53.37,446.58
22.76,58.96,1013.85,55.95,454.05
26.7,49.02,1007.68,67.97,438.92
14.39,40.35,1011.33,64.86,472.43
25.69,57.32,1012.34,44.18,441.43
24.41,58.59,1012.62,64.52,442.64
9.72,43.41,1016.25,76.39,474.1
14.43,39.82,1012.56,78.52,470.17
22.91,68.63,1014.92,55.82,448.01
11.02,43.02,1012.32,66.54,478.81
32.96,73.03,1013.56,54.03,438.93
26.84,71.94,1006.6,79.12,427.2
15.18,44.2,1019.6,72.45,462.09
10.72,41.17,1019.68,60.71,479.21
24.43,72.43,1008.03,85.56,434.71
34.11,73.56,1006.77,45.92,432.78
9.34,38.08,1019.56,67.74,482.06
19.51,66.51,1015.28,80.75,448.04
10.37,37.5,1013.19,79.25,473.1
13.05,44.34,1018.47,81.2,473.4
28.87,71.97,1008.74,82.61,435.86
13.61,42.34,1017.57,91.35,465.65
32.2,69.68,1012.12,42.47,437.35
12.45,40.81,1025.63,66.26,474.73
27.33,51.43,1006.18,67.6,439.12
8.93,40.46,1019.03,71.0,472.77
7.55,41.04,1027.03,83.32,476.58
24.4,71.14,1009.7,59.26,436.68
25.64,63.87,1017.14,49.25,444.34
8.68,43.14,1011.94,79.06,480.73
9.41,39.61,1016.14,78.38,477.34
15.49,42.07,1018.01,78.07,460.32
7.19,39.4,1011.45,90.65,483.04
5.64,40.62,1015.76,85.98,483.17
26.92,62.44,1011.09,70.8,437.99
17.32,45.0,1022.19,40.45,469.38
12.81,45.51,1015.46,79.97,469.27
28.99,54.2,1012.79,41.9,442.6
28.56,69.51,1012.45,46.59,434.35
25.59,65.46,1014.47,37.89,444.9
21.48,47.43,1006.88,63.54,449.2
5.7,40.62,1016.07,84.94,482.82
30.87,67.32,1013.78,34.54,436.96
22.39,58.18,1008.52,87.48,448.37
23.84,49.21,1013.1,44.72,445.44
27.43,63.87,1017.6,43.33,442.71
26.23,70.72,1009.73,73.44,445.28
15.42,37.85,1009.89,85.8,467.33
22.69,58.46,1017.74,75.21,443.47
26.05,44.89,1009.83,56.36,443.18
18.16,39.99,1007.73,70.54,463.69
8.67,36.66,1026.8,84.36,480.38
22.83,59.43,1005.51,83.93,440.76
9.47,40.81,1026.44,91.87,479.96
12.97,49.83,1008.69,91.49,452.07
11.26,39.35,1015.47,99.28,471.83
11.01,43.69,1016.7,81.48,477.3
23.07,65.46,1014.07,46.77,446.19
28.75,77.24,1008.92,77.17,433.03
8.67,40.77,1011.81,89.4,479.23
27.42,65.74,1013.43,69.42,440.52
28.9,71.25,1000.73,77.24,431.52
23.57,63.91,1011.65,80.74,441.93
32.19,69.13,1000.45,48.22,425.21
13.84,42.18,1015.74,79.76,468.66
19.45,41.1,1001.88,52.16,458.26
14.71,52.72,1024.7,70.29,462.34
25.77,59.39,1014.76,69.99,438.64
9.82,41.26,1007.71,96.69,478.02
26.21,70.32,1007.0,78.29,430.4
9.53,40.62,1015.57,75.49,469.9
13.78,44.47,1027.94,71.09,467.22
12.35,41.38,1021.99,55.38,474.94
24.05,61.87,1009.64,54.54,442.16
15.59,52.05,1013.67,78.55,456.07
16.02,44.9,1009.3,82.62,455.48
20.3,59.8,1015.24,78.75,453.29
27.43,64.96,999.72,67.94,431.21
9.13,40.02,1031.08,74.76,473.47
33.11,69.75,1008.88,42.08,437.19
18.93,44.06,1017.58,68.23,454.75
31.11,69.05,1002.37,41.56,433.19
7.0,38.5,1014.09,81.32,489.52
24.66,57.43,1013.17,71.82,445.41
24.6,63.78,1017.25,60.33,448.65
26.06,49.02,1007.59,74.08,437.9
13.47,44.88,1017.56,93.23,476.67
11.36,38.25,1013.22,86.16,473.55
19.68,62.96,1020.41,82.26,453.58
22.78,58.96,1013.65,57.06,452.03
31.18,74.34,1003.81,63.59,434.15
13.44,41.14,1026.41,77.26,461.44
29.23,74.22,1008.49,57.88,428.9
32.48,69.89,1013.98,46.39,434.13
12.42,40.24,1016.59,90.01,469.59
23.05,62.52,1016.5,65.65,449.98
9.78,40.03,1017.33,92.11,480.59
3.31,39.42,1024.05,84.31,487.19
23.94,63.21,1013.52,83.12,440.15
20.94,44.78,1008.14,35.7,465.57
23.35,47.01,1015.03,73.9,456.3
10.48,39.58,1011.81,88.86,472.61
23.34,73.5,1011.43,89.74,441.14
18.87,60.07,1015.15,70.91,453.27
29.72,74.78,1009.32,55.25,438.19
28.51,70.02,1010.58,54.68,441.66
28.28,61.86,1012.07,64.49,439.65
15.83,45.01,1013.39,81.9,460.22
13.91,39.35,1014.69,75.51,469.02
20.74,49.69,1010.91,69.1,454.59
20.95,44.89,1010.48,67.97,450.39
25.23,69.34,1009.51,82.87,445.92
12.75,39.58,1010.8,77.31,473.46
25.74,65.38,1009.6,54.34,452.94
10.57,41.55,1003.62,67.89,475.6
17.99,50.16,1009.98,100.09,451.38
26.8,49.3,1003.86,62.75,438.56
19.05,55.5,1020.25,75.76,457.5
14.48,46.18,1015.83,92.15,462.3
16.03,41.23,996.35,82.04,464.67
23.66,62.08,1022.42,64.13,447.06
29.03,67.79,1010.86,54.03,445.03
15.29,38.73,1000.9,81.17,468.62
16.02,39.54,1007.73,72.81,466.15
27.02,71.25,1000.48,87.86,438.33
25.99,71.32,1007.17,83.23,432.41
10.52,41.01,1020.35,93.58,466.75
22.44,58.16,1017.28,63.68,452.71
7.14,44.71,1019.98,71.9,487.71
13.56,49.83,1007.01,89.86,466.33
31.59,58.9,1003.39,47.6,440.52
26.54,69.34,1009.5,87.18,435.51
27.44,52.3,1008.15,58.92,441.75
10.06,39.61,1020.87,74.01,476.92
13.83,40.78,1024.85,73.08,458.85
21.4,68.28,1008.2,60.34,450.22
18.34,65.94,1013.27,85.42,451.29
17.74,49.69,1006.09,80.7,457.05
14.76,39.64,1010.37,81.99,465.82
14.53,39.0,1016.48,76.36,464.86
19.83,59.21,1012.67,96.42,440.03
19.6,48.14,1013.18,68.71,456.57
13.83,40.2,1013.28,90.44,465.53
10.12,40.0,1021.33,95.29,476.03
21.47,65.61,1015.92,76.22,447.42
13.93,44.9,1022.15,85.93,470.59
15.14,41.93,1020.95,61.26,469.68
18.32,66.51,1015.18,81.5,459.89
13.87,45.08,1024.42,81.69,465.48
7.7,40.35,1011.72,92.88,484.57
14.07,46.18,1017.77,87.83,465.05
25.47,60.75,1007.27,65.91,438.42
14.0,41.78,1010.96,48.37,465.62
20.71,45.61,1013.64,82.39,457.4
23.92,66.54,1009.93,62.37,441.9
10.42,44.85,1014.18,88.36,479.03
10.18,35.76,1019.71,66.7,473.31
11.57,41.38,1021.71,61.49,473.94
32.72,69.75,1009.6,49.35,437.99
25.79,63.9,1014.39,60.49,442.7
15.85,46.18,1013.14,97.8,462.88
34.1,73.03,1014.01,41.26,437.65
12.88,38.53,1010.95,87.16,466.92
9.78,41.93,1023.18,75.05,484.03
23.71,60.23,1009.76,90.67,439.66
18.35,57.76,1019.64,77.94,458.41
7.55,43.65,1019.09,61.71,481.61
19.92,63.31,1015.02,82.71,443.54
25.87,57.32,1012.06,44.13,442.87
28.2,66.75,1018.35,60.18,433.46
14.41,43.13,1016.32,59.55,467.46
24.15,64.63,1020.72,58.06,448.87
25.1,74.87,1010.01,79.41,439.93
18.3,37.2,1012.23,68.09,470.42
15.43,38.58,1016.58,81.17,463.44
28.21,73.06,1008.26,86.29,430.46
14.14,39.59,1010.84,96.02,465.23
16.29,50.88,1013.79,99.15,456.28
21.95,59.43,1010.29,74.67,442.84
9.18,42.18,1017.4,87.3,475.57
25.4,69.59,1008.58,82.22,432.58
8.95,36.18,1014.08,76.94,478.07
18.68,62.1,1019.78,83.67,453.25
23.93,64.05,1013.09,86.02,440.66
21.95,57.76,1018.02,67.72,452.27
10.0,39.66,1016.83,78.91,479.97
25.97,70.32,1007.48,57.01,435.27
27.53,70.32,1007.75,49.31,433.72
24.98,71.98,1006.59,90.61,432.06
22.38,63.31,1014.76,73.8,441.3
18.26,59.15,1012.04,86.01,451.09
13.11,41.58,1020.43,74.32,460.44
12.52,71.14,1019.49,76.11,463.22
29.64,54.2,1013.0,39.56,438.12
25.94,66.49,1012.83,61.81,433.38
12.46,40.73,1017.53,93.47,464.7
25.18,56.89,1012.26,64.46,442.42
10.24,39.28,1010.13,81.61,477.53
11.89,40.64,1021.29,97.16,476.99
14.51,53.82,1016.46,62.75,463.17
